time,ch1,ch2
2.00E-05,-0.04,0.0032
2.00E-05,-0.04,0.002
2.01E-05,-0.04,0
2.01E-05,-0.04,-8.00E-04
2.02E-05,-0.04,4.00E-04
2.02E-05,-0.04,-0.0044
2.03E-05,-0.04,0.0016
2.03E-05,-0.04,0.0056
2.04E-05,-0.04,0.0088
2.04E-05,-0.04,0.0016
2.05E-05,-0.04,0.0032
2.05E-05,-0.04,-0.0012
2.06E-05,-0.04,-0.0028
2.06E-05,-0.04,0.0024
2.07E-05,0,0.0028
2.07E-05,-0.04,0.0044
2.08E-05,0,4.00E-04
2.08E-05,-0.04,8.00E-04
2.09E-05,-0.04,0.004
2.09E-05,-0.04,0.004
2.10E-05,-0.04,4.00E-04
2.10E-05,-0.04,-0.0012
2.11E-05,-0.04,0.0052
2.11E-05,0,0.0052
2.12E-05,-0.04,0.0044
2.12E-05,-0.04,-0.0048
2.13E-05,-0.04,-0.002
2.13E-05,-0.04,0.0072
2.14E-05,-0.04,0.0132
2.14E-05,-0.04,0.0072
2.15E-05,-0.04,-0.0104
2.15E-05,0,-0.008
2.16E-05,-0.04,0.0076
2.16E-05,-0.04,0.016
2.17E-05,-0.04,0.0036
2.17E-05,0,-0.0044
2.18E-05,-0.04,-0.0168
2.18E-05,-0.04,0.0132
2.19E-05,0,0.0116
2.19E-05,-0.08,0.0016
2.20E-05,0,-0.0092
2.20E-05,-0.04,-0.0032
2.21E-05,-0.04,0.0136
2.21E-05,-0.04,0.0032
2.22E-05,-0.04,0.0036
2.22E-05,0,-0.006
2.23E-05,-0.08,0.008
2.23E-05,0,0.0012
2.24E-05,-0.04,8.00E-04
2.24E-05,-0.04,0.0016
2.25E-05,0,0
2.25E-05,-0.04,0.0076
2.26E-05,-0.04,-0.0056
2.26E-05,0,0.0048
2.27E-05,-0.04,0.002
2.27E-05,0,0.0056
2.28E-05,-0.04,-0.0012
2.28E-05,0,-0.0012
2.29E-05,0,4.00E-04
2.29E-05,-0.04,0.0024
2.30E-05,-0.04,0.0052
2.30E-05,-0.04,-8.00E-04
2.31E-05,-0.04,0.0052
2.31E-05,-0.04,-0.0032
2.32E-05,-0.04,0.0044
2.32E-05,0,0.0024
2.33E-05,0,0.002
2.33E-05,-0.04,-0.004
2.34E-05,-0.04,-8.00E-04
2.34E-05,-0.04,0.0056
2.35E-05,-0.04,0.006
2.35E-05,-0.04,0.002
2.36E-05,-0.04,-4.00E-04
2.36E-05,-0.04,0.0024
2.37E-05,-0.04,8.00E-04
2.37E-05,-0.04,0
2.38E-05,-0.04,-0.002
2.38E-05,-0.04,0.0028
2.39E-05,-0.04,0.0052
2.39E-05,0,0.0016
2.40E-05,-0.08,0.0052
2.40E-05,-0.04,-0.0016
2.41E-05,0,0.0024
2.41E-05,-0.04,0.0024
2.42E-05,-0.04,0
2.42E-05,-0.04,0.002
2.43E-05,-0.04,-0.0044
2.43E-05,0,0.0068
2.44E-05,-0.04,0
2.44E-05,-0.04,0.0036
2.45E-05,0,0.0048
2.45E-05,-0.04,-0.002
2.46E-05,-0.04,0.0052
2.46E-05,0,-0.004
2.47E-05,-0.08,0.0096
2.47E-05,-0.04,-0.0088
2.48E-05,-0.04,0.0024
2.48E-05,-0.04,4.00E-04
2.49E-05,0,0.0064
2.49E-05,-0.08,0.0076
2.50E-05,-0.04,4.00E-04
2.50E-05,-0.04,0.0012
2.51E-05,0,-8.00E-04
2.51E-05,-0.04,0.0028
2.52E-05,-0.04,0.002
2.52E-05,-0.08,0.0036
2.53E-05,-0.04,0.0056
2.53E-05,-0.04,-0.0048
2.54E-05,-0.04,-4.00E-04
2.54E-05,-0.04,0.0064
2.55E-05,-0.04,0.01
2.55E-05,-0.04,0.0016
2.56E-05,-0.04,-0.0016
2.56E-05,0,0.002
2.57E-05,-0.04,0.0036
2.57E-05,-0.04,0.0028
2.58E-05,-0.04,-0.0024
2.58E-05,0,0
2.59E-05,-0.08,0.0056
2.59E-05,0,0.0064
2.60E-05,-0.04,0.0024
2.60E-05,-0.04,-0.0012
2.61E-05,0,0.0036
2.61E-05,-0.04,0.0016
2.62E-05,0,0.0048
2.62E-05,-0.04,-0.0012
2.63E-05,-0.04,0.0036
2.63E-05,-0.04,-0.0056
2.64E-05,-0.04,0.018
2.64E-05,-0.04,-0.0092
2.65E-05,0,0.0016
2.65E-05,-0.08,-0.0028
2.66E-05,-0.04,0.0096
2.66E-05,-0.04,0.0124
2.67E-05,0,-0.0284
2.67E-05,-0.04,-8.00E-04
2.68E-05,-0.04,0.0224
2.68E-05,-0.04,0.0508
2.69E-05,-0.04,-0.036
2.69E-05,-0.04,-0.0508
2.70E-05,-0.04,-0.004
2.70E-05,-0.04,0.0508
2.71E-05,0,0.0368
2.71E-05,-0.04,-0.0508
2.72E-05,-0.04,-0.032
2.72E-05,-0.04,0.0248
2.73E-05,0,0.0472
2.73E-05,-0.04,-0.0204
2.74E-05,0,-0.0336
2.74E-05,-0.04,-0.0012
2.75E-05,0,0.0356
2.75E-05,-0.04,0.0152
2.76E-05,0,-0.0208
2.76E-05,-0.04,-0.0128
2.77E-05,-0.04,0.0036
2.77E-05,-0.04,0.0228
2.78E-05,0,0.0016
2.78E-05,-0.04,-0.006
2.79E-05,0,-0.0072
2.79E-05,-0.08,0.0084
2.80E-05,-0.08,0.0084
2.80E-05,-0.04,-0.0076
2.81E-05,-0.04,0.0016
2.81E-05,0,0.0068
2.82E-05,-0.04,0.0112
2.82E-05,-0.04,-0.0072
2.83E-05,-0.04,-0.0044
2.83E-05,-0.04,0.0044
2.84E-05,0,0.014
2.84E-05,-0.04,0
2.85E-05,-0.04,-0.008
2.85E-05,0,-0.0032
2.86E-05,-0.04,0.0092
2.86E-05,-0.04,0.0116
2.87E-05,-0.04,4.00E-04
2.87E-05,0,-0.0044
2.88E-05,-0.04,-0.0028
2.88E-05,0,0.008
2.89E-05,-0.08,0.0064
2.89E-05,-0.04,-0.0012
2.90E-05,-0.04,-0.0028
2.90E-05,-0.04,0.0036
2.91E-05,-0.04,0.0112
2.91E-05,-0.04,0.0012
2.92E-05,-0.04,-0.004
2.92E-05,-0.04,-0.0096
2.93E-05,-0.04,0.0032
2.93E-05,-0.04,0.0096
2.94E-05,0,-4.00E-04
2.94E-05,-0.04,0
2.95E-05,-0.04,0.0048
2.95E-05,0,0.0116
2.96E-05,-0.04,0.0032
2.96E-05,-0.04,0.002
2.97E-05,-0.04,-4.00E-04
2.97E-05,-0.04,0.008
2.98E-05,-0.04,0.0016
2.98E-05,-0.04,0.0024
2.99E-05,-0.04,8.00E-04
2.99E-05,0,8.00E-04
3.00E-05,-0.04,0.004
3.00E-05,-0.04,0.0024
3.01E-05,-0.04,0.0036
3.01E-05,-0.04,-0.0028
3.02E-05,-0.04,0.0016
3.02E-05,0,0
3.03E-05,-0.04,0.0068
3.03E-05,-0.04,0
3.04E-05,-0.04,0.0012
3.04E-05,-0.04,0
3.05E-05,0,4.00E-04
3.05E-05,-0.04,0.0036
3.06E-05,-0.04,4.00E-04
3.06E-05,-0.04,0.0016
3.07E-05,-0.04,0.0012
3.07E-05,-0.04,0.0052
3.08E-05,-0.04,0
3.08E-05,-0.04,0.002
3.09E-05,-0.04,0.0032
3.09E-05,-0.04,0.004
3.10E-05,-0.04,8.00E-04
3.10E-05,0,-4.00E-04
3.11E-05,-0.04,0.0068
3.11E-05,-0.04,0
3.12E-05,0,0.0024
3.12E-05,-0.04,-0.0016
3.13E-05,-0.04,0.0044
3.13E-05,-0.04,0.0024
3.14E-05,0,0.0032
3.14E-05,-0.04,0.004
3.15E-05,-0.04,0.004
3.15E-05,0,0.0052
3.16E-05,-0.04,0.0016
3.16E-05,-0.04,0.0068
3.17E-05,-0.04,0
3.17E-05,-0.04,0.0128
3.18E-05,-0.04,-0.0064
3.18E-05,-0.08,-0.004
3.19E-05,-0.04,0.0104
3.19E-05,0,-4.00E-04
3.20E-05,-0.04,0.0016
3.20E-05,-0.04,-8.00E-04
3.21E-05,0,0.018
3.21E-05,-0.04,-0.004
3.22E-05,-0.04,0.004
3.22E-05,-0.04,-0.004
3.23E-05,-0.04,0.0132
3.23E-05,-0.04,0.0032
3.24E-05,-0.04,-0.0024
3.24E-05,-0.04,0
3.25E-05,-0.04,0.0028
3.25E-05,-0.04,0.0096
3.26E-05,0,-0.004
3.26E-05,-0.04,0.0036
3.27E-05,-0.04,-4.00E-04
3.27E-05,-0.04,0.008
3.28E-05,-0.04,-0.0012
3.28E-05,-0.04,4.00E-04
3.29E-05,-0.04,0
3.29E-05,-0.04,0.0036
3.30E-05,-0.04,0.004
3.30E-05,-0.04,8.00E-04
3.31E-05,0,-0.006
3.31E-05,-0.04,0.0084
3.32E-05,0,-0.0044
3.32E-05,-0.04,0.01
3.33E-05,-0.04,-0.0024
3.33E-05,-0.04,0.0052
3.34E-05,-0.04,-0.0012
3.34E-05,-0.04,8.00E-04
3.35E-05,-0.04,0.0028
3.35E-05,-0.04,0.0016
3.36E-05,-0.04,0.0032
3.36E-05,-0.04,-0.0016
3.37E-05,0,0.008
3.37E-05,-0.04,0
3.38E-05,-0.04,0.0048
3.38E-05,-0.04,-0.0012
3.39E-05,0,0.004
3.39E-05,-0.04,0.004
3.40E-05,-0.04,8.00E-04
3.40E-05,0,0.0024
3.41E-05,-0.04,0.004
3.41E-05,0,0.004
3.42E-05,-0.04,0.0016
3.42E-05,-0.04,0.004
3.43E-05,-0.04,0.0016
3.43E-05,-0.04,0.0052
3.44E-05,-0.04,-4.00E-04
3.44E-05,-0.04,0.004
3.45E-05,-0.04,0.0064
3.45E-05,0,0.004
3.46E-05,-0.04,0.0024
3.46E-05,-0.04,8.00E-04
3.47E-05,-0.04,0.0044
3.47E-05,0,0.0032
3.48E-05,-0.04,-0.0028
3.48E-05,0,0.0052
3.49E-05,-0.08,0.002
3.49E-05,0,0.0068
3.50E-05,-0.04,-4.00E-04
3.50E-05,-0.04,0.0112
3.51E-05,-0.04,0.0036
3.51E-05,0,-0.0032
3.52E-05,-0.04,0.0136
3.52E-05,0,-0.0144
3.53E-05,-0.04,0.0264
3.53E-05,-0.04,-0.0176
3.54E-05,-0.04,0.0168
3.54E-05,-0.04,-0.0124
3.55E-05,-0.04,0.0164
3.55E-05,-0.04,-8.00E-04
3.56E-05,0,8.00E-04
3.56E-05,-0.04,0.0032
3.57E-05,0,-0.0032
3.57E-05,-0.04,0.0132
3.58E-05,-0.04,-0.008
3.58E-05,-0.04,0.0104
3.59E-05,-0.04,-0.0072
3.59E-05,-0.04,0.0128
3.60E-05,0,0
3.60E-05,-0.04,0.0032
3.61E-05,-0.04,0.002
3.61E-05,0,-0.0016
3.62E-05,-0.04,0.0104
3.62E-05,0,-0.0044
3.63E-05,-0.04,0.0092
3.63E-05,-0.04,-0.0048
3.64E-05,-0.04,0.0064
3.64E-05,-0.04,-0.0176
3.65E-05,-0.04,0.0312
3.65E-05,-0.04,-0.016
3.66E-05,-0.04,0.01
3.66E-05,-0.04,-0.0064
3.67E-05,0,0.0196
3.67E-05,-0.08,-0.0016
3.68E-05,-0.04,-0.006
3.68E-05,0,0.0052
3.69E-05,-0.04,0.0056
3.69E-05,-0.04,0.0132
3.70E-05,-0.04,-0.0176
3.70E-05,-0.04,0.0036
3.71E-05,0,0.0024
3.71E-05,-0.04,0.018
3.72E-05,-0.04,-0.0056
3.72E-05,-0.04,-0.004
3.73E-05,-0.04,0.0052
3.73E-05,0,0.0096
3.74E-05,-0.04,0.0056
3.74E-05,-0.04,-0.008
3.75E-05,0,0.0068
3.75E-05,-0.04,0.0048
3.76E-05,-0.04,0.0084
3.76E-05,0,-0.0048
3.77E-05,-0.04,0.0012
3.77E-05,-0.04,0.006
3.78E-05,-0.04,0.006
3.78E-05,-0.04,0.0048
3.79E-05,-0.04,-8.00E-04
3.79E-05,-0.04,0.0052
3.80E-05,-0.04,0.0036
3.80E-05,0,0.0048
3.81E-05,-0.04,0.0048
3.81E-05,-0.04,0.0036
3.82E-05,-0.04,0.0032
3.82E-05,0,0.0036
3.83E-05,-0.04,0.0064
3.83E-05,-0.04,0.0036
3.84E-05,-0.04,0.0032
3.84E-05,-0.04,0.002
3.85E-05,0,0.0056
3.85E-05,-0.04,0.0036
3.86E-05,-0.04,4.00E-04
3.86E-05,-0.04,0.002
3.87E-05,0,0.0056
3.87E-05,-0.04,0.0056
3.88E-05,-0.04,-0.0012
3.88E-05,-0.04,0.0064
3.89E-05,-0.04,0.0032
3.89E-05,-0.04,0.0036
3.90E-05,-0.04,0
3.90E-05,-0.04,0.0044
3.91E-05,-0.04,0.006
3.91E-05,-0.04,0.002
3.92E-05,-0.08,0.0032
3.92E-05,-0.04,0.002
3.93E-05,-0.04,0.0048
3.93E-05,0,0.002
3.94E-05,-0.04,0.0032
3.94E-05,-0.04,0.0024
3.95E-05,-0.04,0.0032
3.95E-05,0,0.004
3.96E-05,-0.04,8.00E-04
3.96E-05,-0.04,0.004
3.97E-05,0,0.0024
3.97E-05,-0.04,0.0024
3.98E-05,0,0.0016
3.98E-05,-0.04,0.0012
3.99E-05,-0.08,0.0056
3.99E-05,-0.04,0.0036
4.00E-05,-0.04,0.0052
4.00E-05,-0.04,0.002
4.01E-05,-0.04,0.0048
4.01E-05,-0.04,8.00E-04
4.02E-05,0,0.0064
4.02E-05,-0.04,0.002
4.03E-05,0,0.0064
4.03E-05,-0.04,0.004
4.04E-05,-0.04,0.004
4.04E-05,-0.04,0.0024
4.05E-05,-0.04,8.00E-04
4.05E-05,-0.04,0.004
4.06E-05,0,0.002
4.06E-05,-0.08,0.0024
4.07E-05,-0.04,0.0052
4.07E-05,-0.04,0.0032
4.08E-05,0,0.002
4.08E-05,-0.08,-4.00E-04
4.09E-05,-0.04,0.0048
4.09E-05,-0.04,0.0052
4.10E-05,-0.04,0.0024
4.10E-05,-0.04,-0.0012
4.11E-05,-0.04,0.0064
4.11E-05,-0.04,0.002
4.12E-05,0,0.0032
4.12E-05,-0.04,-8.00E-04
4.13E-05,-0.04,0.006
4.13E-05,0,0.004
4.14E-05,-0.04,0.002
4.14E-05,-0.04,8.00E-04
4.15E-05,-0.04,0.0072
4.15E-05,-0.04,-0.0044
4.16E-05,-0.04,0.0088
4.16E-05,-0.04,-0.006
4.17E-05,-0.04,0.012
4.17E-05,-0.04,0.002
4.18E-05,-0.04,0.004
4.18E-05,-0.04,-0.0012
4.19E-05,0,0.0032
4.19E-05,-0.04,0.0052
4.20E-05,0,-8.00E-04
4.20E-05,-0.08,0.0052
4.21E-05,-0.04,-0.0012
4.21E-05,-0.04,0.0056
4.22E-05,-0.04,0.002
4.22E-05,-0.04,0.0052
4.23E-05,0,0.004
4.23E-05,-0.04,0.0032
4.24E-05,-0.04,0.0016
4.24E-05,-0.04,0.0032
4.25E-05,-0.04,0.0028
4.25E-05,-0.04,0.0032
4.26E-05,0,0.002
4.26E-05,-0.04,0.0032
4.27E-05,-0.04,0.0072
4.27E-05,-0.04,4.00E-04
4.28E-05,-0.04,8.00E-04
4.28E-05,-0.04,-0.0012
4.29E-05,-0.04,0.0048
4.29E-05,-0.04,0.0024
4.30E-05,0,8.00E-04
4.30E-05,-0.04,0.0016
4.31E-05,-0.04,0.0064
4.31E-05,-0.04,0.004
4.32E-05,-0.04,0.004
4.32E-05,-0.04,-0.0028
4.33E-05,0,0.0072
4.33E-05,-0.04,0.0016
4.34E-05,0,0.004
4.34E-05,-0.04,-0.0076
4.35E-05,-0.04,0.0196
