time,ch1,ch2
8.70E-06,0,2.00E-03
8.75E-06,0,0
8.80E-06,0,2.00E-03
8.85E-06,0,2.00E-03
8.90E-06,0,2.00E-03
8.95E-06,0,-2.00E-03
9.00E-06,0,2.00E-03
9.05E-06,0,-2.00E-03
9.10E-06,0,0
9.15E-06,0,0
9.20E-06,0,2.00E-03
9.25E-06,0,-4.00E-03
9.30E-06,0,2.00E-03
9.35E-06,0,-2.00E-03
9.40E-06,0,2.00E-03
9.45E-06,0,-2.00E-03
9.50E-06,0,2.00E-03
9.55E-06,0,0
9.60E-06,0,2.00E-03
9.65E-06,0,2.00E-03
9.70E-06,0,0
9.75E-06,0,0
9.80E-06,0,0
9.85E-06,0,2.00E-03
9.90E-06,0,0
9.95E-06,0,0
1.00E-05,0,0
1.01E-05,0,0
1.01E-05,0,0
1.02E-05,0,2.00E-03
1.02E-05,0,2.00E-03
1.03E-05,0,0
1.03E-05,0,0
1.04E-05,0,0
1.04E-05,0,2.00E-03
1.05E-05,0,0
1.05E-05,0,-2.00E-03
1.06E-05,0,2.00E-03
1.06E-05,0,0
1.07E-05,0,0
1.07E-05,0,0
1.08E-05,0,0
1.08E-05,0,0
1.09E-05,0,2.00E-03
1.09E-05,0,0
1.10E-05,4.00E-02,0
1.10E-05,4.00E-02,4.00E-03
1.11E-05,0,0
1.11E-05,4.00E-02,-1.00E-02
1.12E-05,0,1.60E-02
1.12E-05,0,-6.00E-03
1.13E-05,0,2.00E-03
1.13E-05,0,-4.00E-03
1.14E-05,0,1.20E-02
1.14E-05,0,-8.00E-03
1.15E-05,0,4.00E-03
1.15E-05,0,2.00E-03
1.16E-05,0,0
1.16E-05,0,-6.00E-03
1.17E-05,0,4.00E-03
1.17E-05,0,8.00E-03
1.18E-05,0,-1.40E-02
1.18E-05,0,8.00E-03
1.19E-05,0,8.00E-03
1.19E-05,0,-1.60E-02
1.20E-05,0,2.00E-02
1.20E-05,0,-1.00E-02
1.21E-05,0,8.00E-03
1.21E-05,0,-6.00E-03
1.22E-05,0,2.00E-03
1.22E-05,0,8.00E-03
1.23E-05,0,-1.20E-02
1.23E-05,0,1.00E-02
1.24E-05,0,-8.00E-03
1.24E-05,0,8.00E-03
1.25E-05,0,-6.00E-03
1.25E-05,0,6.00E-03
1.26E-05,0,2.00E-03
1.26E-05,0,-4.00E-03
1.27E-05,4.00E-02,4.00E-03
1.27E-05,0,0
1.28E-05,0,-6.00E-03
1.28E-05,0,4.00E-03
1.29E-05,0,0
1.29E-05,0,-4.00E-03
1.30E-05,0,2.00E-03
1.30E-05,0,0
1.31E-05,0,-4.00E-03
1.31E-05,0,4.00E-03
1.32E-05,0,-6.00E-03
1.32E-05,0,8.00E-03
1.33E-05,0,-1.20E-02
1.33E-05,0,2.00E-03
1.34E-05,0,3.60E-02
1.34E-05,0,-6.20E-02
1.35E-05,0,4.00E-02
1.35E-05,0,1.00E-02
1.36E-05,0,-4.00E-02
1.36E-05,0,3.40E-02
1.37E-05,0,-1.20E-02
1.37E-05,0,6.00E-03
1.38E-05,0,-2.00E-02
1.38E-05,0,3.40E-02
1.39E-05,4.00E-02,-2.20E-02
1.39E-05,0,2.00E-03
1.40E-05,4.00E-02,8.00E-03
1.40E-05,0,2.00E-03
1.41E-05,0,-1.60E-02
1.41E-05,0,1.20E-02
1.42E-05,4.00E-02,-2.00E-03
1.42E-05,0,0
1.43E-05,0,-4.00E-03
1.43E-05,0,4.00E-03
1.44E-05,0,-6.00E-03
1.44E-05,0,4.00E-03
1.45E-05,0,-4.00E-03
1.45E-05,0,0
1.46E-05,0,2.00E-03
1.46E-05,0,0
1.47E-05,4.00E-02,0
1.47E-05,0,0
1.48E-05,0,-4.00E-03
1.48E-05,0,2.00E-03
1.49E-05,0,0
1.49E-05,0,4.00E-03
1.50E-05,0,-4.00E-03
1.50E-05,0,8.00E-03
1.51E-05,0,-4.00E-03
1.51E-05,0,0
1.52E-05,0,2.00E-03
1.52E-05,0,0
1.53E-05,0,0
1.53E-05,0,0
1.54E-05,0,2.00E-03
1.54E-05,0,0
1.55E-05,4.00E-02,2.00E-03
1.55E-05,0,0
1.56E-05,4.00E-02,-2.00E-03
1.56E-05,0,2.00E-03
1.57E-05,0,0
1.57E-05,0,2.00E-03
1.58E-05,0,2.00E-03
1.58E-05,0,2.00E-03
1.59E-05,0,0
1.59E-05,0,0
1.60E-05,0,2.00E-03
1.60E-05,0,0
1.61E-05,0,2.00E-03
1.61E-05,0,0
1.62E-05,0,0
1.62E-05,0,2.00E-03
1.63E-05,0,0
1.63E-05,0,0
1.64E-05,0,0
1.64E-05,0,2.00E-03
1.65E-05,0,-4.00E-03
1.65E-05,0,2.00E-03
1.66E-05,0,0
1.66E-05,0,2.00E-03
1.67E-05,0,-2.00E-03
1.67E-05,0,2.00E-03
1.68E-05,0,0
1.68E-05,0,0
1.69E-05,0,2.00E-03
1.69E-05,0,-4.00E-03
1.70E-05,0,2.00E-03
1.70E-05,0,0
1.71E-05,0,2.00E-03
1.71E-05,0,-6.00E-03
1.72E-05,0,4.00E-03
1.72E-05,0,-4.00E-03
1.73E-05,4.00E-02,2.00E-03
1.73E-05,0,0
1.74E-05,0,0
1.74E-05,0,0
1.75E-05,0,0
1.75E-05,0,0
1.76E-05,0,-2.00E-03
1.76E-05,0,2.00E-03
1.77E-05,0,-4.00E-03
1.77E-05,0,2.00E-03
1.78E-05,0,-4.00E-03
1.78E-05,0,2.00E-03
1.79E-05,4.00E-02,0
1.79E-05,0,-6.00E-03
1.80E-05,0,8.00E-03
1.80E-05,0,-4.00E-03
1.81E-05,0,2.00E-03
1.81E-05,0,2.00E-03
1.82E-05,0,-2.00E-03
1.82E-05,0,2.00E-03
1.83E-05,0,8.00E-03
1.83E-05,0,-4.00E-03
1.84E-05,4.00E-02,-2.00E-03
1.84E-05,0,4.00E-03
1.85E-05,0,0
1.85E-05,0,-4.00E-03
1.86E-05,0,8.00E-03
1.86E-05,0,-6.00E-03
1.87E-05,0,0
1.87E-05,0,0
1.88E-05,4.00E-02,2.00E-03
1.88E-05,0,-4.00E-03
1.89E-05,0,4.00E-03
1.89E-05,0,0
1.90E-05,0,-4.00E-03
1.90E-05,0,4.00E-03
1.91E-05,0,0
1.91E-05,0,-2.00E-03
1.92E-05,0,2.00E-03
1.92E-05,0,2.00E-03
1.93E-05,0,-2.00E-03
1.93E-05,0,0
1.94E-05,0,2.00E-03
1.94E-05,0,-4.00E-03
1.95E-05,0,4.00E-03
1.95E-05,0,-4.00E-03
1.96E-05,0,2.00E-03
1.96E-05,0,0
1.97E-05,0,2.00E-03
1.97E-05,0,-2.00E-03
1.98E-05,0,2.00E-03
1.98E-05,0,0
1.99E-05,0,2.00E-03
1.99E-05,0,-2.00E-03
2.00E-05,0,2.00E-03
2.00E-05,0,0
2.01E-05,0,2.00E-03
2.01E-05,0,0
2.02E-05,0,0
2.02E-05,0,0
2.03E-05,0,0
2.03E-05,0,0
2.04E-05,0,2.00E-03
2.04E-05,0,0
2.05E-05,0,0
2.05E-05,0,0
2.06E-05,0,0
2.06E-05,0,0
2.07E-05,0,0
2.07E-05,4.00E-02,2.00E-03
2.08E-05,0,0
2.08E-05,0,0
2.09E-05,0,0
2.09E-05,0,0
2.10E-05,0,-2.00E-03
2.10E-05,0,4.00E-03
2.11E-05,0,-2.00E-03
2.11E-05,0,0
2.12E-05,0,-2.00E-03
2.12E-05,0,2.00E-03
2.13E-05,0,-4.00E-03
2.13E-05,0,2.00E-03
2.14E-05,0,2.00E-03
2.14E-05,0,-4.00E-03
2.15E-05,0,4.00E-03
2.15E-05,0,-6.00E-03
2.16E-05,0,2.00E-03
2.16E-05,0,0
2.17E-05,0,2.00E-03
2.17E-05,0,0
2.18E-05,0,2.00E-03
2.18E-05,0,0
2.19E-05,0,2.00E-03
2.19E-05,0,-2.00E-03
2.20E-05,0,4.00E-03
2.20E-05,0,0
2.21E-05,0,0
2.21E-05,0,0
2.22E-05,0,-2.00E-03
2.22E-05,0,2.00E-03
2.23E-05,0,0
2.23E-05,0,2.00E-03
2.24E-05,0,0
2.24E-05,0,2.00E-03
2.25E-05,0,0
2.25E-05,0,0
2.26E-05,0,0
2.26E-05,4.00E-02,0
2.27E-05,0,0
2.27E-05,0,0
2.28E-05,4.00E-02,0
2.28E-05,0,0
2.29E-05,0,0
2.29E-05,0,-2.00E-03
2.30E-05,0,2.00E-03
2.30E-05,0,0
2.31E-05,0,2.00E-03
2.31E-05,0,-2.00E-03
2.32E-05,0,2.00E-03
2.32E-05,0,0
2.33E-05,0,0
2.33E-05,0,0
2.34E-05,0,0
2.34E-05,0,0
2.35E-05,0,0
2.35E-05,0,0
2.36E-05,0,2.00E-03
2.36E-05,0,0
2.37E-05,0,0
2.37E-05,0,0
2.38E-05,0,0
2.38E-05,0,2.00E-03
2.39E-05,0,0
2.39E-05,0,2.00E-03
2.40E-05,0,0
2.40E-05,0,2.00E-03
2.41E-05,0,-2.00E-03
2.41E-05,0,0
2.42E-05,0,0
2.42E-05,0,0
2.43E-05,0,0
2.43E-05,0,0
2.44E-05,0,0
2.44E-05,0,2.00E-03
2.45E-05,0,-4.00E-03
2.45E-05,0,2.00E-03
2.46E-05,0,-4.00E-03
2.46E-05,0,2.00E-03
2.47E-05,0,-2.00E-03
2.47E-05,0,2.00E-03
2.48E-05,0,-4.00E-03
2.48E-05,0,2.00E-03
2.49E-05,0,0
2.49E-05,0,-4.00E-03
2.50E-05,0,2.00E-03
2.50E-05,0,0
2.51E-05,0,2.00E-03
2.51E-05,0,0
2.52E-05,0,0
2.52E-05,0,0
2.53E-05,0,0
2.53E-05,0,0
2.54E-05,0,0
2.54E-05,4.00E-02,0
2.55E-05,0,2.00E-03
2.55E-05,0,-4.00E-03
2.56E-05,0,0
2.56E-05,0,0
2.57E-05,0,0
2.57E-05,0,0
2.58E-05,0,2.00E-03
2.58E-05,0,0
2.59E-05,0,2.00E-03
2.59E-05,0,0
2.60E-05,0,2.00E-03
2.60E-05,0,0
2.61E-05,0,0
2.61E-05,0,0
2.62E-05,0,0
2.62E-05,4.00E-02,0
2.63E-05,0,2.00E-03
2.63E-05,0,0
2.64E-05,0,0
2.64E-05,0,0
2.65E-05,0,2.00E-03
2.65E-05,0,0
2.66E-05,0,0
2.66E-05,0,0
2.67E-05,0,0
2.67E-05,0,0
2.68E-05,0,0
2.68E-05,0,2.00E-03
2.69E-05,0,0
2.69E-05,0,0
2.70E-05,0,0
2.70E-05,0,0
2.71E-05,0,0
2.71E-05,0,2.00E-03
2.72E-05,0,-4.00E-03
2.72E-05,0,4.00E-03
2.73E-05,4.00E-02,-2.00E-03
2.73E-05,0,2.00E-03
2.74E-05,0,0
2.74E-05,0,0
2.75E-05,0,0
2.75E-05,0,0
2.76E-05,0,2.00E-03
2.76E-05,0,0
2.77E-05,0,0
2.77E-05,0,0
2.78E-05,0,0
2.78E-05,0,0
2.79E-05,0,0
2.79E-05,0,-2.00E-03
2.80E-05,0,0
2.80E-05,0,2.00E-03
2.81E-05,0,0
2.81E-05,4.00E-02,0
2.82E-05,0,0
2.82E-05,0,2.00E-03
2.83E-05,0,-4.00E-03
2.83E-05,4.00E-02,2.00E-03
2.84E-05,0,0
2.84E-05,0,4.00E-03
2.85E-05,0,-4.00E-03
2.85E-05,0,2.00E-03
2.86E-05,0,0
2.86E-05,0,-6.00E-03
2.87E-05,4.00E-02,4.00E-03
2.87E-05,0,-6.00E-03
2.88E-05,0,2.00E-03
2.88E-05,0,0
2.89E-05,0,2.00E-03
2.89E-05,0,2.00E-03
2.90E-05,0,-2.00E-03
2.90E-05,0,0
2.91E-05,0,0
2.91E-05,0,2.00E-03
2.92E-05,0,-4.00E-03
2.92E-05,0,4.00E-03
2.93E-05,0,-4.00E-03
2.93E-05,4.00E-02,0
2.94E-05,4.00E-02,1.00E-02
2.94E-05,0,-1.40E-02
2.95E-05,0,1.00E-02
2.95E-05,0,-6.00E-03
2.96E-05,0,0
2.96E-05,4.00E-02,0
2.97E-05,0,4.00E-03
2.97E-05,0,-6.00E-03
2.98E-05,0,0
2.98E-05,0,2.00E-03
2.99E-05,4.00E-02,0
2.99E-05,0,-8.00E-03
3.00E-05,0,1.00E-02
3.00E-05,0,-6.00E-03
3.01E-05,0,2.00E-03
3.01E-05,0,-4.00E-03
3.02E-05,4.00E-02,4.00E-03
3.02E-05,0,-2.00E-03
3.03E-05,0,4.00E-03
3.03E-05,0,-4.00E-03
3.04E-05,0,6.00E-03
3.04E-05,0,-6.00E-03
3.05E-05,0,4.00E-03
3.05E-05,0,-2.00E-03
3.06E-05,0,2.00E-03
3.06E-05,4.00E-02,0
3.07E-05,0,2.00E-03
3.07E-05,0,-2.00E-03
3.08E-05,0,2.00E-03
3.08E-05,0,0
3.09E-05,0,0
3.09E-05,0,0
3.10E-05,0,0
3.10E-05,0,0
3.11E-05,0,0
3.11E-05,0,8.00E-03
3.12E-05,0,0
3.12E-05,0,-2.40E-02
3.13E-05,0,4.40E-02
3.13E-05,0,-1.60E-02
3.14E-05,0,-1.20E-02
3.14E-05,0,6.00E-03
3.15E-05,0,3.20E-02
3.15E-05,0,-2.80E-02
3.16E-05,0,-1.20E-02
3.16E-05,0,4.60E-02
3.17E-05,0,-4.60E-02
3.17E-05,0,2.40E-02
3.18E-05,0,-2.00E-03
3.18E-05,0,1.00E-02
3.19E-05,0,-2.80E-02
3.19E-05,0,3.40E-02
3.20E-05,0,-2.20E-02
3.20E-05,0,6.00E-03
3.21E-05,0,-4.00E-03
3.21E-05,0,8.00E-03
3.22E-05,0,-8.00E-03
3.22E-05,0,8.00E-03
3.23E-05,0,-2.00E-03
3.23E-05,0,0
3.24E-05,0,0
3.24E-05,0,0
3.25E-05,0,2.00E-03
3.25E-05,0,-6.00E-03
3.26E-05,0,2.00E-03
3.26E-05,0,4.00E-03
3.27E-05,4.00E-02,-6.00E-03
3.27E-05,0,4.00E-03
3.28E-05,0,0
3.28E-05,0,-2.00E-03
3.29E-05,0,4.00E-03
3.29E-05,0,0
3.30E-05,0,-6.00E-03
3.30E-05,0,6.00E-03
3.31E-05,0,0
3.31E-05,0,-4.00E-03
3.32E-05,0,2.00E-03
3.32E-05,0,2.00E-03
3.33E-05,0,0
3.33E-05,0,-4.00E-03
3.34E-05,0,8.00E-03
3.34E-05,0,-6.00E-03
3.35E-05,0,4.00E-03
3.35E-05,0,0
3.36E-05,0,0
3.36E-05,0,0
3.37E-05,0,2.00E-03
3.37E-05,0,0
3.38E-05,0,-2.00E-03
3.38E-05,0,2.00E-03
3.39E-05,0,-2.00E-03
3.39E-05,0,0
3.40E-05,0,0
3.40E-05,0,0
3.41E-05,0,0
3.41E-05,0,0
3.42E-05,4.00E-02,0
3.42E-05,0,0
3.43E-05,0,0
3.43E-05,0,0
3.44E-05,0,0
3.44E-05,0,0
3.45E-05,0,2.00E-03
3.45E-05,0,-4.00E-03
3.46E-05,0,0
3.46E-05,0,0
3.47E-05,0,0
3.47E-05,0,0
3.48E-05,0,0
3.48E-05,0,2.00E-03
3.49E-05,0,0
3.49E-05,0,0
3.50E-05,0,0
3.50E-05,4.00E-02,2.00E-03
3.51E-05,0,0
3.51E-05,0,0
3.52E-05,0,0
3.52E-05,0,2.00E-03
3.53E-05,4.00E-02,0
3.53E-05,0,0
3.54E-05,0,0
3.54E-05,0,2.00E-03
3.55E-05,0,0
3.55E-05,0,0
3.56E-05,0,0
3.56E-05,0,0
3.57E-05,0,0
3.57E-05,0,0
3.58E-05,0,0
3.58E-05,0,0
3.59E-05,0,0
3.59E-05,4.00E-02,0
3.60E-05,0,0
3.60E-05,0,-2.00E-03
3.61E-05,0,4.00E-03
3.61E-05,0,-4.00E-03
3.62E-05,0,2.00E-03
3.62E-05,0,0
3.63E-05,0,0
3.63E-05,0,0
3.64E-05,0,-2.00E-03
3.64E-05,0,2.00E-03
3.65E-05,0,-2.00E-03
3.65E-05,0,0
3.66E-05,0,0
3.66E-05,0,0
3.67E-05,0,-2.00E-03
3.67E-05,0,2.00E-03
3.68E-05,0,-4.00E-03
3.68E-05,0,4.00E-03
3.69E-05,0,-4.00E-03
3.69E-05,0,0
3.70E-05,0,-4.00E-03
3.70E-05,0,2.00E-03
3.71E-05,0,0
3.71E-05,0,0
3.72E-05,0,0
3.72E-05,0,-2.00E-03
3.73E-05,0,0
3.73E-05,0,0
3.74E-05,0,0
3.74E-05,0,-2.00E-03
3.75E-05,0,4.00E-03
3.75E-05,0,0
3.76E-05,0,0
3.76E-05,0,0
3.77E-05,0,2.00E-03
3.77E-05,0,0
3.78E-05,0,-4.00E-03
3.78E-05,0,2.00E-03
3.79E-05,0,-4.00E-03
3.79E-05,0,0
3.80E-05,0,0
3.80E-05,0,0
3.81E-05,0,0
3.81E-05,0,0
3.82E-05,0,-4.00E-03
3.82E-05,0,4.00E-03
3.83E-05,0,0
3.83E-05,0,-4.00E-03
3.84E-05,0,2.00E-03
3.84E-05,0,-4.00E-03
3.85E-05,0,4.00E-03
3.85E-05,0,-4.00E-03
3.86E-05,0,2.00E-03
3.86E-05,0,0
3.87E-05,0,0
3.87E-05,0,-2.00E-03
3.88E-05,0,0
3.88E-05,0,0
3.89E-05,0,-4.00E-03
3.89E-05,0,4.00E-03
3.90E-05,0,-4.00E-03
3.90E-05,0,2.00E-03
3.91E-05,0,-4.00E-03
3.91E-05,0,0
3.92E-05,0,0
3.92E-05,0,2.00E-03
3.93E-05,0,0
3.93E-05,0,0
3.94E-05,0,0
3.94E-05,0,0
3.95E-05,0,0
3.95E-05,0,-4.00E-03
3.96E-05,0,0
3.96E-05,0,2.00E-03
3.97E-05,0,-4.00E-03
3.97E-05,0,2.00E-03
3.98E-05,0,0
3.98E-05,0,2.00E-03
3.99E-05,4.00E-02,0
3.99E-05,0,0
4.00E-05,0,0
4.00E-05,0,2.00E-03
4.01E-05,0,-4.00E-03
4.01E-05,0,2.00E-03
4.02E-05,0,-4.00E-03
4.02E-05,0,6.00E-03
4.03E-05,0,-4.00E-03
4.03E-05,0,2.00E-03
4.04E-05,0,-4.00E-03
4.04E-05,0,2.00E-03
4.05E-05,0,-4.00E-03
4.05E-05,0,2.00E-03
4.06E-05,0,-2.00E-03
4.06E-05,0,2.00E-03
4.07E-05,0,0
4.07E-05,0,0
4.08E-05,0,0
4.08E-05,0,0
4.09E-05,0,0
4.09E-05,0,-4.00E-03
4.10E-05,0,2.00E-03
4.10E-05,0,-2.00E-03
4.11E-05,0,2.00E-03
4.11E-05,0,-4.00E-03
4.12E-05,0,2.00E-03
4.12E-05,0,0
4.13E-05,0,0
4.13E-05,4.00E-02,0
4.14E-05,0,0
4.14E-05,0,4.00E-03
4.15E-05,0,-4.00E-03
4.15E-05,0,2.00E-03
4.16E-05,0,-4.00E-03
4.16E-05,0,2.00E-03
4.17E-05,0,4.00E-03
4.17E-05,0,-4.00E-03
4.18E-05,0,0
4.18E-05,0,0
4.19E-05,0,4.00E-03
4.19E-05,0,-4.00E-03
4.20E-05,0,0
4.20E-05,0,2.00E-03
4.21E-05,0,0
4.21E-05,0,0
4.22E-05,0,2.00E-03
4.22E-05,0,0
4.23E-05,0,2.00E-03
4.23E-05,0,-4.00E-03
4.24E-05,0,2.00E-03
4.24E-05,0,2.00E-03
4.25E-05,0,-2.00E-03
4.25E-05,0,4.00E-03
4.26E-05,0,-2.00E-03
4.26E-05,0,2.00E-03
4.27E-05,0,0
4.27E-05,0,0
4.28E-05,0,0
4.28E-05,0,-2.00E-03
4.29E-05,0,2.00E-03
4.29E-05,0,-2.00E-03
4.30E-05,0,2.00E-03
4.30E-05,0,-2.00E-03
4.31E-05,0,2.00E-03
4.31E-05,0,-4.00E-03
4.32E-05,0,0
4.32E-05,0,2.00E-03
4.33E-05,0,0
4.33E-05,0,0
4.34E-05,0,-2.00E-03
4.34E-05,0,2.00E-03
4.35E-05,0,0
4.35E-05,0,2.00E-03
4.36E-05,0,0
4.36E-05,4.00E-02,0
4.37E-05,0,0
4.37E-05,0,2.00E-03
4.38E-05,0,0
4.38E-05,0,2.00E-03
4.39E-05,0,-2.00E-03
4.39E-05,0,0
4.40E-05,4.00E-02,0
4.40E-05,4.00E-02,2.00E-03
4.41E-05,0,-4.00E-03
4.41E-05,4.00E-02,2.00E-03
4.42E-05,0,-4.00E-03
4.42E-05,0,2.00E-03
4.43E-05,0,0
4.43E-05,0,-4.00E-03
4.44E-05,0,4.00E-03
4.44E-05,0,-6.00E-03
4.45E-05,0,2.00E-03
4.45E-05,4.00E-02,-2.00E-03
4.46E-05,0,2.00E-03
4.46E-05,4.00E-02,2.00E-03
4.47E-05,0,-4.00E-03
4.47E-05,0,2.00E-03
4.48E-05,0,-4.00E-03
4.48E-05,0,4.00E-03
4.49E-05,0,-4.00E-03
4.49E-05,0,4.00E-03
4.50E-05,0,0
4.50E-05,0,2.00E-03
4.51E-05,0,0
4.51E-05,0,0
4.52E-05,0,0
4.52E-05,0,0
4.53E-05,0,0
4.53E-05,0,2.00E-03
4.54E-05,0,0
4.54E-05,0,-4.00E-03
4.55E-05,0,0
4.55E-05,0,2.00E-03
4.56E-05,0,0
4.56E-05,0,0
4.57E-05,0,0
4.57E-05,0,0
4.58E-05,4.00E-02,0
4.58E-05,0,2.00E-03
4.59E-05,0,2.00E-03
4.59E-05,0,-2.00E-03
4.60E-05,0,0
4.60E-05,0,0
4.61E-05,0,0
4.61E-05,4.00E-02,2.00E-03
4.62E-05,0,0
4.62E-05,0,0
4.63E-05,0,0
4.63E-05,4.00E-02,2.00E-03
4.64E-05,4.00E-02,0
4.64E-05,4.00E-02,2.00E-03
4.65E-05,4.00E-02,0
4.65E-05,0,0
4.66E-05,4.00E-02,0
4.66E-05,4.00E-02,0
4.67E-05,4.00E-02,0
4.67E-05,4.00E-02,2.00E-03
4.68E-05,4.00E-02,0
4.68E-05,4.00E-02,4.00E-03
4.69E-05,4.00E-02,2.00E-03
4.69E-05,4.00E-02,2.00E-03
4.70E-05,8.00E-02,-4.00E-03
4.70E-05,8.00E-02,0
4.71E-05,8.00E-02,3.20E-02
4.71E-05,8.00E-02,-4.40E-02
4.72E-05,8.00E-02,2.60E-02
4.72E-05,8.00E-02,8.00E-03
4.73E-05,8.00E-02,-1.80E-02
4.73E-05,8.00E-02,1.20E-02
4.74E-05,8.00E-02,6.00E-03
4.74E-05,1.20E-01,-8.00E-03
4.75E-05,8.00E-02,2.00E-03
4.75E-05,1.20E-01,1.40E-02
4.76E-05,1.20E-01,-1.40E-02
4.76E-05,1.20E-01,6.00E-03
4.77E-05,1.20E-01,4.00E-03
4.77E-05,1.20E-01,4.00E-03
4.78E-05,1.20E-01,-1.60E-02
4.78E-05,8.00E-02,1.80E-02
4.79E-05,8.00E-02,0
4.79E-05,8.00E-02,-6.00E-03
4.80E-05,8.00E-02,1.00E-02
